id,smiles_in,smiles_out,valid_out,exact_match,tanimoto,delta_atoms,delta_bonds
505,CO[C@H]1[C@@H](N(C)C(=O)c2cccnc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CO[C@H]1[C@@H](N(C)C(=O)c2cccnc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,1,1.0,0,0
506,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1ccccc1,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1ccccc1,1,1,1.0,0,0
507,CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1,CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1,1,1,1.0,0,0
508,CO[C@H]1[C@@H](N(C)CC(=O)O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CO[C@H]1[C@@H](N(C)CC(=O)O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,1,1.0,0,0
509,COc1ccc(C(=O)N(C)[C@H]2C[C@@H]3O[C@](C)([C@H]2OC)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)cc1,COc1ccc(C(=O)N(C)[C@H]2C[C@@H]3O[C@](C)([C@H]2OC)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)cc1,1,1,1.0,0,0
510,CO[C@H]1[C@@H]([N+](C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CO[C@H]1[C@@H]([N+](C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,1,1.0,0,0
511,COc1cc(OC)cc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1,COc1cc(OC)cc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1,1,1,1.0,0,0
512,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cs1,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cs1,1,1,1.0,0,0
513,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cs1,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cs1,1,1,1.0,0,0
514,CCN(CC)CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1,CCN(CC)CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1,1,1,1.0,0,0
515,CCCCC(O)CN(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CCCCC(O)CN(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,1,1.0,0,0
516,CO[C@H]1[C@@H](N(C)C(C)=O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CO[C@H]1[C@@H](N(C)C(C)=O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,1,1.0,0,0
517,CO[C@H]1[C@@H](N(C)C(=O)C(F)(F)F)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CO[C@H]1[C@@H](N(C)C(=O)C(F)(F)F)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,1,1.0,0,0
518,COC(=O)c1ccc(C(=O)N(C)[C@H]2C[C@@H]3O[C@](C)([C@H]2OC)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)cc1,COC(=O)c1ccc(C(=O)N(C)[C@H]2C[C@@H]3O[C@](C)([C@H]2OC)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)cc1,1,1,1.0,0,0
519,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cs1,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cs1,1,1,1.0,0,0
520,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cs1,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cs1,1,1,1.0,0,0
521,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,1,1.0,0,0
522,CCN(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CCN(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,1,1.0,0,0
523,CO[C@H]1[C@@H](N(C)C(=O)CCC(=O)O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CO[C@H]1[C@@H](N(C)C(=O)CCC(=O)O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,1,1.0,0,0
524,CO[C@H]1[C@@H](N(C)C(=O)OC(C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CO[C@H]1[C@@H](N(C)C(=O)OC(C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,1,1.0,0,0
525,COC(=O)N(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,COC(=O)N(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,1,1.0,0,0
526,Cc1cc(C)c(C)c(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1C,Cc1cc(C)c(C)c(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1C,1,1,1.0,0,0
527,CO[C@H]1[C@@H](N(C)C(=O)CNC(=O)OC(C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CO[C@H]1[C@@H](N(C)C(=O)CNC(=O)OC(C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,1,1.0,0,0
528,CO[C@H]1[C@@H](N(C)C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CO[C@H]1[C@@H](N(C)C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,1,1.0,0,0
529,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4=O,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4=O,1,1,1.0,0,0
530,CC[N+](C)(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CC[N+](C)(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,1,1.0,0,0
531,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,1,1,1.0,0,0
532,COC(=O)CN1Cc2c(c3c4ccccc4n4c3c3c2c2ccccc2n3[C@]2(C)O[C@H]4C[C@H](N(C)C(=O)c3ccccc3)[C@@H]2OC)C1=O,COC(=O)CN1Cc2c(c3c4ccccc4n4c3c3c2c2ccccc2n3[C@]2(C)O[C@H]4C[C@H](N(C)C(=O)c3ccccc3)[C@@H]2OC)C1=O,1,1,1.0,0,0
533,CO[C@H]1[C@@H](N(C)C(=O)c2cccc(Cl)c2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CO[C@H]1[C@@H](N(C)C(=O)c2cccc(Cl)c2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,1,1.0,0,0
534,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Cl,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Cl,1,1,1.0,0,0
535,CO[C@H]1[C@@H](N(C)C(=O)c2cnccn2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CO[C@H]1[C@@H](N(C)C(=O)c2cnccn2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,1,1.0,0,0
536,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@@H]4O,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@@H]4O,1,1,1.0,0,0
537,CCNC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Cl,CCNC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Cl,1,1,1.0,0,0
538,CO[C@H]1[C@@H](N(C)Cc2ccccc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CO[C@H]1[C@@H](N(C)Cc2ccccc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,1,1.0,0,0
539,CNC(=S)N(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CNC(=S)N(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,1,1.0,0,0
540,CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N(Cc1ccccc1)C4,CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N(Cc1ccccc1)C4,1,1,1.0,0,0
541,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)[C@H](O)NC4=O,CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)[C@H](O)NC4=O,1,1,1.0,0,0
542,CCNC(=O)Nc1nc2nc(NCCCCN(CC)CC)ncc2cc1-c1c(Cl)cccc1Cl,CCNC(=O)Nc1nc2nc(NCCCCN(CC)CC)ncc2cc1-c1c(Cl)cccc1Cl,1,1,1.0,0,0
543,CO[C@H]1[C@@H](N(C)C(=O)c2cccc([N+](=O)[O-])c2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CO[C@H]1[C@@H](N(C)C(=O)c2cccc([N+](=O)[O-])c2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,1,1.0,0,0
544,COc1cc2cc(-c3cccnc3)cnc2cc1OC,COc1cc2cc(-c3cccnc3)cnc2cc1OC,1,1,1.0,0,0
545,Cc1cc(C)c(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(C)c1,Cc1cc(C)c(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(C)c1,1,1,1.0,0,0
546,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1C,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1C,1,1,1.0,0,0
547,Cc1cccc(C)c1NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,Cc1cccc(C)c1NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,1,1,1.0,0,0
548,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1,1,1,1.0,0,0
549,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(C)cc2)c1O,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(C)cc2)c1O,1,1,1.0,0,0
550,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2)c1O,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2)c1O,1,1,1.0,0,0
551,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1Cl,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1Cl,1,1,1.0,0,0
552,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3o2)c1O,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3o2)c1O,1,1,1.0,0,0
553,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCNCC1.Cl,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCNCC1.Cl,1,1,1.0,0,0
554,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCNCC1.Cl,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCNCC1.Cl,1,1,1.0,0,0
555,COc1cc2cc(O)cnc2cc1OC,COc1cc2cc(O)cnc2cc1OC,1,1,1.0,0,0
556,COc1cc2cc(-c3ccc4ccccc4c3)cnc2cc1OC,COc1cc2cc(-c3ccc4ccccc4c3)cnc2cc1OC,1,1,1.0,0,0
557,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1,1,1,1.0,0,0
558,COc1cc2cc(-c3cc(OC)c(OC)c(OC)c3)cnc2cc1OC,COc1cc2cc(-c3cc(OC)c(OC)c(OC)c3)cnc2cc1OC,1,1,1.0,0,0
559,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN(C)c1ccncc1,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN(C)c1ccncc1,1,1,1.0,0,0
560,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN(C)c1ccncc1,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN(C)c1ccncc1,1,1,1.0,0,0
561,COc1cc2c(Nc3ccc(C#N)cc3F)ncnc2cc1OC/C=C/CN1CCCC1,COc1cc2c(Nc3ccc(C#N)cc3F)ncnc2cc1OC/C=C/CN1CCCC1,1,1,1.0,0,0
562,COc1cc2c(Nc3ccc(C#N)cc3F)ncnc2cc1OC/C=C/CN1CCCC1,COc1cc2c(Nc3ccc(C#N)cc3F)ncnc2cc1OC/C=C/CN1CCCC1,1,1,1.0,0,0
563,COc1cc2cccnc2cc1OC,COc1cc2cccnc2cc1OC,1,1,1.0,0,0
564,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2)c1O,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2)c1O,1,1,1.0,0,0
565,COc1cc(/C=C(\C#N)C(N)=O)cc(CSC2=NCCS2)c1O,COc1cc(/C=C(\C#N)C(N)=O)cc(CSC2=NCCS2)c1O,1,1,1.0,0,0
566,Fc1ccc2cc(-c3ccsc3)cnc2c1,Fc1ccc2cc(-c3ccsc3)cnc2c1,1,1,1.0,0,0
567,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCCCC1,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCCCC1,1,1,1.0,0,0
568,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2Cl)c1O,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2Cl)c1O,1,1,1.0,0,0
569,COc1cc2cc(-c3cccs3)cnc2cc1OC,COc1cc2cc(-c3cccs3)cnc2cc1OC,1,1,1.0,0,0
570,COc1ccc2cc(-c3ccsc3)cnc2c1,COc1ccc2cc(-c3ccsc3)cnc2c1,1,1,1.0,0,0
571,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCc2ccccc21,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCc2ccccc21,1,1,1.0,0,0
572,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCc1ccccc1,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCc1ccccc1,1,1,1.0,0,0
573,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2cccc3ccccc23)c1O,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2cccc3ccccc23)c1O,1,1,1.0,0,0
574,CNC(=O)c1c([Se][Se]c2[nH]c3ccccc3c2C(=O)NC)[nH]c2ccccc12,CNC(=O)c1c([Se][Se]c2[nH]c3ccccc3c2C(=O)NC)[nH]c2ccccc12,1,1,1.0,0,0
575,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1OC,COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1OC,1,1,1.0,0,0
576,COc1cc2cc(-c3ccc(O)cc3)cnc2cc1OC,COc1cc2cc(-c3ccc(O)cc3)cnc2cc1OC,1,1,1.0,0,0
577,COc1ccc(CCc2cnc3cc(OC)c(OC)cc3c2)cc1,COc1ccc(CCc2cnc3cc(OC)c(OC)cc3c2)cc1,1,1,1.0,0,0
578,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1,1,1,1.0,0,0
579,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCNCC1,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCNCC1,1,1,1.0,0,0
580,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCNCC1,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCNCC1,1,1,1.0,0,0
581,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2)c1O,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2)c1O,1,1,1.0,0,0
582,COc1cc(/C=C(\C#N)C(N)=O)cc(SCCCC(=O)O)c1O,COc1cc(/C=C(\C#N)C(N)=O)cc(SCCCC(=O)O)c1O,1,1,1.0,0,0
583,c1cc(-c2cnc3cc4c(cc3c2)OCO4)cs1,c1cc(-c2cnc3cc4c(cc3c2)OCO4)cs1,1,1,1.0,0,0
584,COc1cc2cc(-c3sccc3Cl)cnc2cc1OC,COc1cc2cc(-c3sccc3Cl)cnc2cc1OC,1,1,1.0,0,0
585,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1,1,1,1.0,0,0
586,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1,1,1,1.0,0,0
587,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCN(C)CC1,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCN(C)CC1,1,1,1.0,0,0
588,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCN(C)CC1,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCN(C)CC1,1,1,1.0,0,0
589,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1,1,1,1.0,0,0
590,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1,1,1,1.0,0,0
591,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCNCC1,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCNCC1,1,1,1.0,0,0
592,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCNCC1,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCNCC1,1,1,1.0,0,0
593,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,1,1,1.0,0,0
594,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,1,1,1.0,0,0
595,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCOCC1,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCOCC1,1,1,1.0,0,0
596,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCOCC1,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCOCC1,1,1,1.0,0,0
597,CCN(CC)CCNC(=O)c1c([Se][Se]c2c(C(=O)NCCN(CC)CC)c3ccccc3n2C)n(C)c2ccccc12,CCN(CC)CCNC(=O)c1c([Se][Se]c2c(C(=O)NCCN(CC)CC)c3ccccc3n2C)n(C)c2ccccc12,1,1,1.0,0,0
598,COc1cc2cc(-c3ccc(C)cc3)cnc2cc1OC,COc1cc2cc(-c3ccc(C)cc3)cnc2cc1OC,1,1,1.0,0,0
599,COc1cc2cc(-c3ccc(OC)c([N+](=O)[O-])c3)cnc2cc1OC,COc1cc2cc(-c3ccc(OC)c([N+](=O)[O-])c3)cnc2cc1OC,1,1,1.0,0,0
600,Cc1cc(C=C(C#N)C#N)cc(O)c1O,Cc1cc(C=C(C#N)C#N)cc(O)c1O,1,1,1.0,0,0
601,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,1,1,1.0,0,0
602,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,1,1,1.0,0,0
603,COc1cc2cc(-c3ccc(OCc4ccccc4)cc3)cnc2cc1OC,COc1cc2cc(-c3ccc(OCc4ccccc4)cc3)cnc2cc1OC,1,1,1.0,0,0
604,COc1ccc2cc(-c3c[nH]c4ccccc34)cnc2c1OC,COc1ccc2cc(-c3c[nH]c4ccccc34)cnc2c1OC,1,1,1.0,0,0
605,COc1cccc(-c2cnc3cc(OC)c(OC)cc3c2)c1,COc1cccc(-c2cnc3cc(OC)c(OC)cc3c2)c1,1,1,1.0,0,0
606,COc1cc2cc(C#Cc3ccccc3)cnc2cc1OC,COc1cc2cc(C#Cc3ccccc3)cnc2cc1OC,1,1,1.0,0,0
607,COc1cc2cc(C3CCCC3)cnc2cc1OC,COc1cc2cc(C3CCCC3)cnc2cc1OC,1,1,1.0,0,0
608,COc1ccc2ncc(-c3ccsc3)cc2c1,COc1ccc2ncc(-c3ccsc3)cc2c1,1,1,1.0,0,0
609,COc1cc2cc(N)cnc2cc1OC,COc1cc2cc(N)cnc2cc1OC,1,1,1.0,0,0
610,CCOC(=O)C(Cc1ccccc1)NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,CCOC(=O)C(Cc1ccccc1)NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,1,1,1.0,0,0
611,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1,1,1,1.0,0,0
612,COc1cc2cc(CCC3CCCCC3)cnc2cc1OC,COc1cc2cc(CCC3CCCCC3)cnc2cc1OC,1,1,1.0,0,0
613,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(O)c(O)c1,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(O)c(O)c1,1,1,1.0,0,0
614,COc1cc(C=C(C#N)C#N)cc(SCC(=O)O)c1O,COc1cc(C=C(C#N)C#N)cc(SCC(=O)O)c1O,1,1,1.0,0,0
615,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccc(O)cc1,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccc(O)cc1,1,1,1.0,0,0
616,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC/C=C/CN1CCCC1.Cl,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC/C=C/CN1CCCC1.Cl,1,1,1.0,0,0
617,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC/C=C/CN1CCCC1.Cl,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC/C=C/CN1CCCC1.Cl,1,1,1.0,0,0
618,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCN(C)CC1,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCN(C)CC1,1,1,1.0,0,0
619,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCN(C)CC1,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCN(C)CC1,1,1,1.0,0,0
620,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,1,1,1.0,0,0
